date,site,Borough,Pathway,NMCTR external delay,Total external delay days
22/08/2024,UHL,Other,Pathway 1,1,16
22/08/2024,UHL,Other,Pathway 3,2,103
23/08/2024,QEH,Bexley,Pathway 0,3,23
23/08/2024,QEH,Bexley,Pathway 1,9,51
23/08/2024,QEH,Bexley,Pathway 2,7,127
23/08/2024,QEH,Bexley,Pathway 3,8,206
23/08/2024,QEH,Greenwich,Pathway 0,5,49
23/08/2024,QEH,Greenwich,Pathway 1,9,17
23/08/2024,QEH,Greenwich,Pathway 2,5,134
23/08/2024,QEH,Greenwich,Pathway 3,2,99
23/08/2024,QEH,Other,Pathway 0,1,2
23/08/2024,QEH,Other,Pathway 1,1,4
23/08/2024,UHL,Bexley,Pathway 1,1,24
23/08/2024,UHL,Greenwich,Pathway 0,1,2
23/08/2024,UHL,Greenwich,Pathway 1,3,94
23/08/2024,UHL,Greenwich,Pathway 2,1,37
23/08/2024,UHL,Greenwich,Pathway 3,2,13
23/08/2024,UHL,Lewisham,Pathway 0,4,27
23/08/2024,UHL,Lewisham,Pathway 1,11,181
23/08/2024,UHL,Lewisham,Pathway 2,1,1
23/08/2024,UHL,Lewisham,Pathway 3,16,596
23/08/2024,UHL,Other,Pathway 0,4,46
23/08/2024,UHL,Other,Pathway 1,1,32
23/08/2024,UHL,Other,Pathway 3,2,105
24/08/2024,QEH,Bexley,Pathway 0,3,26
24/08/2024,QEH,Bexley,Pathway 1,10,61
24/08/2024,QEH,Bexley,Pathway 2,7,134
24/08/2024,QEH,Bexley,Pathway 3,8,214
24/08/2024,QEH,Greenwich,Pathway 0,4,50
24/08/2024,QEH,Greenwich,Pathway 1,6,18
24/08/2024,QEH,Greenwich,Pathway 2,5,139
24/08/2024,QEH,Greenwich,Pathway 3,2,101
24/08/2024,QEH,Other,Pathway 0,2,4
24/08/2024,QEH,Other,Pathway 1,1,5
24/08/2024,UHL,Bexley,Pathway 1,1,25
24/08/2024,UHL,Greenwich,Pathway 0,1,3
24/08/2024,UHL,Greenwich,Pathway 1,3,97
24/08/2024,UHL,Greenwich,Pathway 2,1,38
24/08/2024,UHL,Greenwich,Pathway 3,2,15
24/08/2024,UHL,Lewisham,Pathway 0,4,31
24/08/2024,UHL,Lewisham,Pathway 1,11,192
24/08/2024,UHL,Lewisham,Pathway 2,1,2
24/08/2024,UHL,Lewisham,Pathway 3,15,572
24/08/2024,UHL,Other,Pathway 0,4,50
24/08/2024,UHL,Other,Pathway 1,1,33
24/08/2024,UHL,Other,Pathway 3,2,107
25/08/2024,QEH,Bexley,Pathway 0,3,29
25/08/2024,QEH,Bexley,Pathway 1,10,85
25/08/2024,QEH,Bexley,Pathway 2,7,141
25/08/2024,QEH,Bexley,Pathway 3,8,222
25/08/2024,QEH,Greenwich,Pathway 0,4,54
25/08/2024,QEH,Greenwich,Pathway 1,6,22
25/08/2024,QEH,Greenwich,Pathway 2,5,144
25/08/2024,QEH,Greenwich,Pathway 3,2,103
25/08/2024,QEH,Other,Pathway 0,2,6
25/08/2024,QEH,Other,Pathway 1,1,6
25/08/2024,UHL,Bexley,Pathway 1,1,26
25/08/2024,UHL,Greenwich,Pathway 0,1,4
25/08/2024,UHL,Greenwich,Pathway 1,3,100
25/08/2024,UHL,Greenwich,Pathway 2,1,39
25/08/2024,UHL,Greenwich,Pathway 3,2,17
25/08/2024,UHL,Lewisham,Pathway 0,4,35
25/08/2024,UHL,Lewisham,Pathway 1,11,203
25/08/2024,UHL,Lewisham,Pathway 2,1,3
25/08/2024,UHL,Lewisham,Pathway 3,15,587
25/08/2024,UHL,Other,Pathway 0,4,54
25/08/2024,UHL,Other,Pathway 1,1,34
25/08/2024,UHL,Other,Pathway 3,2,109
26/08/2024,QEH,Bexley,Pathway 0,3,32
26/08/2024,QEH,Bexley,Pathway 1,10,95
26/08/2024,QEH,Bexley,Pathway 2,7,148
26/08/2024,QEH,Bexley,Pathway 3,8,230
26/08/2024,QEH,Greenwich,Pathway 0,4,58
26/08/2024,QEH,Greenwich,Pathway 1,6,28
26/08/2024,QEH,Greenwich,Pathway 2,5,149
26/08/2024,QEH,Greenwich,Pathway 3,2,105
26/08/2024,QEH,Other,Pathway 0,2,8
26/08/2024,QEH,Other,Pathway 1,1,7
26/08/2024,UHL,Bexley,Pathway 1,1,27
26/08/2024,UHL,Greenwich,Pathway 0,1,5
26/08/2024,UHL,Greenwich,Pathway 1,3,103
26/08/2024,UHL,Greenwich,Pathway 2,1,40
26/08/2024,UHL,Greenwich,Pathway 3,2,19
26/08/2024,UHL,Lewisham,Pathway 0,4,39
26/08/2024,UHL,Lewisham,Pathway 1,11,214
26/08/2024,UHL,Lewisham,Pathway 2,1,4
26/08/2024,UHL,Lewisham,Pathway 3,15,602
26/08/2024,UHL,Other,Pathway 0,4,58
26/08/2024,UHL,Other,Pathway 1,1,35
26/08/2024,UHL,Other,Pathway 3,2,111
27/08/2024,QEH,Bexley,Pathway 0,6,19
27/08/2024,QEH,Bexley,Pathway 1,8,59
27/08/2024,QEH,Bexley,Pathway 2,6,125
27/08/2024,QEH,Bexley,Pathway 3,8,238
27/08/2024,QEH,Greenwich,Pathway 0,4,62
27/08/2024,QEH,Greenwich,Pathway 1,7,30
27/08/2024,QEH,Greenwich,Pathway 2,5,138
27/08/2024,QEH,Greenwich,Pathway 3,1,74
27/08/2024,QEH,Other,Pathway 0,1,6
27/08/2024,QEH,Other,Pathway 1,1,8
27/08/2024,UHL,Bexley,Pathway 1,4,49
27/08/2024,UHL,Bexley,Pathway 3,1,31
27/08/2024,UHL,Greenwich,Pathway 0,1,1
27/08/2024,UHL,Greenwich,Pathway 1,4,117
27/08/2024,UHL,Greenwich,Pathway 2,1,41
27/08/2024,UHL,Greenwich,Pathway 3,2,21
27/08/2024,UHL,Lewisham,Pathway 0,5,44
27/08/2024,UHL,Lewisham,Pathway 1,14,236
27/08/2024,UHL,Lewisham,Pathway 2,5,9
27/08/2024,UHL,Lewisham,Pathway 3,16,618
27/08/2024,UHL,Other,Pathway 0,3,56
27/08/2024,UHL,Other,Pathway 3,2,113
28/08/2024,QEH,Bexley,Pathway 0,4,10
28/08/2024,QEH,Bexley,Pathway 1,8,60
28/08/2024,QEH,Bexley,Pathway 2,8,141
28/08/2024,QEH,Bexley,Pathway 3,9,215
28/08/2024,QEH,Greenwich,Pathway 0,6,68
28/08/2024,QEH,Greenwich,Pathway 1,12,43
28/08/2024,QEH,Greenwich,Pathway 2,6,144
28/08/2024,QEH,Greenwich,Pathway 3,3,109
28/08/2024,QEH,Lewisham,Pathway 0,2,2
28/08/2024,QEH,Other,Pathway 0,2,9
28/08/2024,QEH,Other,Pathway 1,1,9
28/08/2024,UHL,Bexley,Pathway 1,4,53
28/08/2024,UHL,Bexley,Pathway 3,1,32
28/08/2024,UHL,Greenwich,Pathway 0,2,56
28/08/2024,UHL,Greenwich,Pathway 1,4,68
28/08/2024,UHL,Greenwich,Pathway 2,1,42
28/08/2024,UHL,Greenwich,Pathway 3,2,23
28/08/2024,UHL,Lewisham,Pathway 0,7,65
28/08/2024,UHL,Lewisham,Pathway 1,11,237
28/08/2024,UHL,Lewisham,Pathway 2,5,13
28/08/2024,UHL,Lewisham,Pathway 3,17,635
28/08/2024,UHL,Other,Pathway 0,4,60
28/08/2024,UHL,Other,Pathway 1,1,1
28/08/2024,UHL,Other,Pathway 3,2,115
29/08/2024,QEH,Bexley,Pathway 0,5,15
29/08/2024,QEH,Bexley,Pathway 1,8,81
29/08/2024,QEH,Bexley,Pathway 2,4,81
29/08/2024,QEH,Bexley,Pathway 3,8,142
29/08/2024,QEH,Greenwich,Pathway 0,7,52
29/08/2024,QEH,Greenwich,Pathway 1,10,53
29/08/2024,QEH,Greenwich,Pathway 2,5,68
29/08/2024,QEH,Greenwich,Pathway 3,3,37
29/08/2024,QEH,Lewisham,Pathway 0,2,4
29/08/2024,QEH,Other,Pathway 0,2,11
29/08/2024,UHL,Bexley,Pathway 0,1,1
29/08/2024,UHL,Bexley,Pathway 1,4,57
29/08/2024,UHL,Bexley,Pathway 3,1,33
29/08/2024,UHL,Greenwich,Pathway 0,2,58
29/08/2024,UHL,Greenwich,Pathway 1,6,74
29/08/2024,UHL,Greenwich,Pathway 2,1,43
29/08/2024,UHL,Greenwich,Pathway 3,2,25
29/08/2024,UHL,Lewisham,Pathway 0,10,75
29/08/2024,UHL,Lewisham,Pathway 1,14,225
29/08/2024,UHL,Lewisham,Pathway 2,7,20
29/08/2024,UHL,Lewisham,Pathway 3,19,687
29/08/2024,UHL,Other,Pathway 0,3,27
29/08/2024,UHL,Other,Pathway 1,4,25
29/08/2024,UHL,Other,Pathway 3,2,117
30/08/2024,QEH,Bexley,Pathway 0,4,17
30/08/2024,QEH,Bexley,Pathway 1,9,57
30/08/2024,QEH,Bexley,Pathway 2,6,111
30/08/2024,QEH,Bexley,Pathway 3,8,126
30/08/2024,QEH,Greenwich,Pathway 0,5,49
30/08/2024,QEH,Greenwich,Pathway 1,13,47
30/08/2024,QEH,Greenwich,Pathway 2,5,64
30/08/2024,QEH,Greenwich,Pathway 3,3,40
30/08/2024,QEH,Lewisham,Pathway 0,1,1
30/08/2024,QEH,Other,Pathway 0,2,13
30/08/2024,UHL,Bexley,Pathway 0,1,2
30/08/2024,UHL,Bexley,Pathway 1,2,43
30/08/2024,UHL,Bexley,Pathway 3,1,34
30/08/2024,UHL,Greenwich,Pathway 0,2,60
30/08/2024,UHL,Greenwich,Pathway 1,5,77
30/08/2024,UHL,Greenwich,Pathway 2,1,44
30/08/2024,UHL,Greenwich,Pathway 3,2,27
30/08/2024,UHL,Lewisham,Pathway 0,9,83
30/08/2024,UHL,Lewisham,Pathway 1,11,216
30/08/2024,UHL,Lewisham,Pathway 2,5,22
30/08/2024,UHL,Lewisham,Pathway 3,19,677
30/08/2024,UHL,Other,Pathway 0,3,30
30/08/2024,UHL,Other,Pathway 1,3,26
30/08/2024,UHL,Other,Pathway 3,2,119
31/08/2024,QEH,Bexley,Pathway 0,4,21
31/08/2024,QEH,Bexley,Pathway 1,10,67
31/08/2024,QEH,Bexley,Pathway 2,7,118
31/08/2024,QEH,Bexley,Pathway 3,8,134
31/08/2024,QEH,Greenwich,Pathway 0,5,54
31/08/2024,QEH,Greenwich,Pathway 1,12,56
31/08/2024,QEH,Greenwich,Pathway 2,5,69
31/08/2024,QEH,Greenwich,Pathway 3,3,43
31/08/2024,QEH,Lewisham,Pathway 0,1,2
31/08/2024,QEH,Other,Pathway 0,2,15
31/08/2024,UHL,Bexley,Pathway 0,1,3
31/08/2024,UHL,Bexley,Pathway 1,2,45
31/08/2024,UHL,Bexley,Pathway 3,1,35
31/08/2024,UHL,Greenwich,Pathway 0,2,62
31/08/2024,UHL,Greenwich,Pathway 1,5,82
31/08/2024,UHL,Greenwich,Pathway 2,1,45
31/08/2024,UHL,Greenwich,Pathway 3,2,29
31/08/2024,UHL,Lewisham,Pathway 0,9,92
31/08/2024,UHL,Lewisham,Pathway 1,11,227
31/08/2024,UHL,Lewisham,Pathway 2,5,27
31/08/2024,UHL,Lewisham,Pathway 3,19,696
31/08/2024,UHL,Other,Pathway 0,3,33
31/08/2024,UHL,Other,Pathway 1,2,26
31/08/2024,UHL,Other,Pathway 3,2,121
01/09/2024,QEH,Bexley,Pathway 0,3,21
01/09/2024,QEH,Bexley,Pathway 1,10,77
01/09/2024,QEH,Bexley,Pathway 2,7,125
01/09/2024,QEH,Bexley,Pathway 3,8,142
01/09/2024,QEH,Greenwich,Pathway 0,5,59
01/09/2024,QEH,Greenwich,Pathway 1,12,68
01/09/2024,QEH,Greenwich,Pathway 2,5,74
01/09/2024,QEH,Greenwich,Pathway 3,3,46
01/09/2024,QEH,Lewisham,Pathway 0,1,3
01/09/2024,QEH,Other,Pathway 0,1,11
01/09/2024,UHL,Bexley,Pathway 0,1,4
01/09/2024,UHL,Bexley,Pathway 1,2,47
01/09/2024,UHL,Bexley,Pathway 3,1,36
01/09/2024,UHL,Greenwich,Pathway 0,2,64
01/09/2024,UHL,Greenwich,Pathway 1,5,87
01/09/2024,UHL,Greenwich,Pathway 2,1,46
01/09/2024,UHL,Greenwich,Pathway 3,2,31
01/09/2024,UHL,Lewisham,Pathway 0,9,101
01/09/2024,UHL,Lewisham,Pathway 1,11,238
01/09/2024,UHL,Lewisham,Pathway 2,5,32
01/09/2024,UHL,Lewisham,Pathway 3,19,715
01/09/2024,UHL,Other,Pathway 0,3,36
01/09/2024,UHL,Other,Pathway 1,2,28
01/09/2024,UHL,Other,Pathway 3,2,123
02/09/2024,QEH,Bexley,Pathway 0,4,9
02/09/2024,QEH,Bexley,Pathway 1,7,52
02/09/2024,QEH,Bexley,Pathway 2,6,110
02/09/2024,QEH,Bexley,Pathway 3,7,127
02/09/2024,QEH,Greenwich,Pathway 0,6,59
02/09/2024,QEH,Greenwich,Pathway 1,11,70
02/09/2024,QEH,Greenwich,Pathway 2,7,97
02/09/2024,QEH,Greenwich,Pathway 3,3,49
02/09/2024,QEH,Other,Pathway 0,1,12
02/09/2024,UHL,Bexley,Pathway 0,1,5
02/09/2024,UHL,Bexley,Pathway 1,2,49
02/09/2024,UHL,Bexley,Pathway 3,2,63
02/09/2024,UHL,Greenwich,Pathway 0,3,67
02/09/2024,UHL,Greenwich,Pathway 1,3,44
02/09/2024,UHL,Greenwich,Pathway 2,1,47
02/09/2024,UHL,Greenwich,Pathway 3,3,38
02/09/2024,UHL,Lewisham,Pathway 0,8,88
02/09/2024,UHL,Lewisham,Pathway 1,11,217
02/09/2024,UHL,Lewisham,Pathway 2,5,31
02/09/2024,UHL,Lewisham,Pathway 3,18,676
02/09/2024,UHL,Other,Pathway 0,4,40
02/09/2024,UHL,Other,Pathway 1,2,52
02/09/2024,UHL,Other,Pathway 2,2,2
02/09/2024,UHL,Other,Pathway 3,3,103
03/09/2024,QEH,Bexley,Pathway 0,6,7
03/09/2024,QEH,Bexley,Pathway 1,7,73
03/09/2024,QEH,Bexley,Pathway 2,4,76
03/09/2024,QEH,Bexley,Pathway 3,7,141
03/09/2024,QEH,Greenwich,Pathway 0,7,64
03/09/2024,QEH,Greenwich,Pathway 1,11,74
03/09/2024,QEH,Greenwich,Pathway 2,8,116
03/09/2024,QEH,Greenwich,Pathway 3,2,45
03/09/2024,UHL,Bexley,Pathway 0,1,6
03/09/2024,UHL,Bexley,Pathway 1,1,35
03/09/2024,UHL,Bexley,Pathway 3,2,65
03/09/2024,UHL,Greenwich,Pathway 0,2,9
03/09/2024,UHL,Greenwich,Pathway 1,3,89
03/09/2024,UHL,Greenwich,Pathway 3,4,101
03/09/2024,UHL,Lewisham,Pathway 0,6,66
03/09/2024,UHL,Lewisham,Pathway 1,9,210
03/09/2024,UHL,Lewisham,Pathway 2,5,29
03/09/2024,UHL,Lewisham,Pathway 3,19,637
03/09/2024,UHL,Other,Pathway 0,2,22
03/09/2024,UHL,Other,Pathway 1,4,75
03/09/2024,UHL,Other,Pathway 2,2,4
03/09/2024,UHL,Other,Pathway 3,3,106
04/09/2024,QEH,Bexley,Pathway 0,6,8
04/09/2024,QEH,Bexley,Pathway 1,9,108
04/09/2024,QEH,Bexley,Pathway 2,3,14
04/09/2024,QEH,Bexley,Pathway 3,7,132
04/09/2024,QEH,Greenwich,Pathway 0,5,65
04/09/2024,QEH,Greenwich,Pathway 1,12,75
04/09/2024,QEH,Greenwich,Pathway 2,7,115
04/09/2024,QEH,Greenwich,Pathway 3,2,47
04/09/2024,QEH,Lewisham,Pathway 0,1,1
04/09/2024,QEH,Other,Pathway 0,1,13
04/09/2024,UHL,Bexley,Pathway 0,1,7
04/09/2024,UHL,Bexley,Pathway 1,2,37
04/09/2024,UHL,Bexley,Pathway 3,2,67
04/09/2024,UHL,Greenwich,Pathway 0,2,11
04/09/2024,UHL,Greenwich,Pathway 1,2,89
04/09/2024,UHL,Greenwich,Pathway 3,4,105
04/09/2024,UHL,Lewisham,Pathway 0,7,75
04/09/2024,UHL,Lewisham,Pathway 1,12,262
04/09/2024,UHL,Lewisham,Pathway 2,4,22
04/09/2024,UHL,Lewisham,Pathway 3,18,647
04/09/2024,UHL,Other,Pathway 0,5,31
04/09/2024,UHL,Other,Pathway 1,3,77
04/09/2024,UHL,Other,Pathway 3,3,109
05/09/2024,QEH,Bexley,Pathway 0,4,8
05/09/2024,QEH,Bexley,Pathway 1,12,95
05/09/2024,QEH,Bexley,Pathway 2,6,55
05/09/2024,QEH,Bexley,Pathway 3,7,108
05/09/2024,QEH,Greenwich,Pathway 0,6,71
05/09/2024,QEH,Greenwich,Pathway 1,13,65
05/09/2024,QEH,Greenwich,Pathway 2,9,131
05/09/2024,QEH,Greenwich,Pathway 3,2,49
05/09/2024,QEH,Other,Pathway 0,1,14
05/09/2024,UHL,Bexley,Pathway 0,1,1
05/09/2024,UHL,Bexley,Pathway 1,2,39
05/09/2024,UHL,Bexley,Pathway 3,2,69
05/09/2024,UHL,Greenwich,Pathway 0,1,10
05/09/2024,UHL,Greenwich,Pathway 1,2,44
05/09/2024,UHL,Greenwich,Pathway 2,2,51
05/09/2024,UHL,Greenwich,Pathway 3,4,109
05/09/2024,UHL,Lewisham,Pathway 0,4,27
05/09/2024,UHL,Lewisham,Pathway 1,15,276
05/09/2024,UHL,Lewisham,Pathway 2,3,22
05/09/2024,UHL,Lewisham,Pathway 3,18,665
05/09/2024,UHL,Other,Pathway 0,5,36
05/09/2024,UHL,Other,Pathway 1,1,30
05/09/2024,UHL,Other,Pathway 3,3,112
06/09/2024,QEH,Bexley,Pathway 0,1,3
06/09/2024,QEH,Bexley,Pathway 1,7,65
06/09/2024,QEH,Bexley,Pathway 2,9,109
06/09/2024,QEH,Bexley,Pathway 3,7,98
06/09/2024,QEH,Greenwich,Pathway 0,7,37
06/09/2024,QEH,Greenwich,Pathway 1,13,74
06/09/2024,QEH,Greenwich,Pathway 2,9,154
06/09/2024,QEH,Greenwich,Pathway 3,2,51
06/09/2024,QEH,Other,Pathway 0,1,15
06/09/2024,UHL,Bexley,Pathway 0,1,2
06/09/2024,UHL,Bexley,Pathway 1,1,38
06/09/2024,UHL,Bexley,Pathway 3,2,71
06/09/2024,UHL,Greenwich,Pathway 0,1,11
06/09/2024,UHL,Greenwich,Pathway 1,2,46
06/09/2024,UHL,Greenwich,Pathway 2,2,53
06/09/2024,UHL,Greenwich,Pathway 3,4,113
06/09/2024,UHL,Lewisham,Pathway 0,4,31
06/09/2024,UHL,Lewisham,Pathway 1,11,282
06/09/2024,UHL,Lewisham,Pathway 2,1,3
06/09/2024,UHL,Lewisham,Pathway 3,18,683
06/09/2024,UHL,Other,Pathway 0,5,41
06/09/2024,UHL,Other,Pathway 1,1,31
06/09/2024,UHL,Other,Pathway 3,3,115
07/09/2024,QEH,Bexley,Pathway 0,1,4
07/09/2024,QEH,Bexley,Pathway 1,7,72
07/09/2024,QEH,Bexley,Pathway 2,8,116
07/09/2024,QEH,Bexley,Pathway 3,7,105
07/09/2024,QEH,Greenwich,Pathway 0,7,43
07/09/2024,QEH,Greenwich,Pathway 1,10,71
07/09/2024,QEH,Greenwich,Pathway 2,9,163
07/09/2024,QEH,Greenwich,Pathway 3,2,53
07/09/2024,QEH,Other,Pathway 0,1,16
07/09/2024,UHL,Bexley,Pathway 0,1,3
07/09/2024,UHL,Bexley,Pathway 1,1,39
07/09/2024,UHL,Bexley,Pathway 3,2,73
07/09/2024,UHL,Greenwich,Pathway 0,1,12
07/09/2024,UHL,Greenwich,Pathway 1,2,48
07/09/2024,UHL,Greenwich,Pathway 2,2,55
07/09/2024,UHL,Greenwich,Pathway 3,3,107
07/09/2024,UHL,Lewisham,Pathway 0,3,27
07/09/2024,UHL,Lewisham,Pathway 1,9,281
07/09/2024,UHL,Lewisham,Pathway 2,1,4
07/09/2024,UHL,Lewisham,Pathway 3,17,684
07/09/2024,UHL,Other,Pathway 0,5,46
07/09/2024,UHL,Other,Pathway 1,1,32
07/09/2024,UHL,Other,Pathway 3,3,118
08/09/2024,QEH,Bexley,Pathway 0,1,5
08/09/2024,QEH,Bexley,Pathway 1,7,79
08/09/2024,QEH,Bexley,Pathway 2,8,124
08/09/2024,QEH,Bexley,Pathway 3,7,112
08/09/2024,QEH,Greenwich,Pathway 0,8,51
08/09/2024,QEH,Greenwich,Pathway 1,13,84
08/09/2024,QEH,Greenwich,Pathway 2,9,172
08/09/2024,QEH,Greenwich,Pathway 3,2,55
08/09/2024,QEH,Other,Pathway 0,1,17
08/09/2024,UHL,Bexley,Pathway 0,1,4
08/09/2024,UHL,Bexley,Pathway 3,2,75
08/09/2024,UHL,Greenwich,Pathway 0,1,13
08/09/2024,UHL,Greenwich,Pathway 1,2,50
08/09/2024,UHL,Greenwich,Pathway 2,2,57
08/09/2024,UHL,Greenwich,Pathway 3,3,110
08/09/2024,UHL,Lewisham,Pathway 0,3,30
08/09/2024,UHL,Lewisham,Pathway 1,9,290
08/09/2024,UHL,Lewisham,Pathway 2,1,5
08/09/2024,UHL,Lewisham,Pathway 3,17,701
08/09/2024,UHL,Other,Pathway 0,5,51
08/09/2024,UHL,Other,Pathway 1,1,33
08/09/2024,UHL,Other,Pathway 3,3,121
09/09/2024,QEH,Bexley,Pathway 0,2,13
09/09/2024,QEH,Bexley,Pathway 1,6,55
09/09/2024,QEH,Bexley,Pathway 2,11,144
09/09/2024,QEH,Bexley,Pathway 3,6,83
09/09/2024,QEH,Greenwich,Pathway 0,4,7
09/09/2024,QEH,Greenwich,Pathway 1,9,45
09/09/2024,QEH,Greenwich,Pathway 2,12,203
09/09/2024,QEH,Greenwich,Pathway 3,2,57
09/09/2024,QEH,Other,Pathway 0,1,18
09/09/2024,UHL,Bexley,Pathway 0,1,5
09/09/2024,UHL,Bexley,Pathway 3,2,77
09/09/2024,UHL,Greenwich,Pathway 0,1,14
09/09/2024,UHL,Greenwich,Pathway 1,1,45
09/09/2024,UHL,Greenwich,Pathway 2,1,54
09/09/2024,UHL,Greenwich,Pathway 3,3,113
09/09/2024,UHL,Lewisham,Pathway 0,4,16
09/09/2024,UHL,Lewisham,Pathway 1,8,279
09/09/2024,UHL,Lewisham,Pathway 2,3,19
09/09/2024,UHL,Lewisham,Pathway 3,15,487
09/09/2024,UHL,Other,Pathway 0,5,56
09/09/2024,UHL,Other,Pathway 1,1,34
09/09/2024,UHL,Other,Pathway 3,3,124
10/09/2024,QEH,Bexley,Pathway 0,1,7
10/09/2024,QEH,Bexley,Pathway 1,3,44
10/09/2024,QEH,Bexley,Pathway 2,8,90
10/09/2024,QEH,Bexley,Pathway 3,4,77
10/09/2024,QEH,Greenwich,Pathway 0,5,11
10/09/2024,QEH,Greenwich,Pathway 1,7,66
10/09/2024,QEH,Greenwich,Pathway 2,9,158
10/09/2024,QEH,Greenwich,Pathway 3,2,59
10/09/2024,QEH,Other,Pathway 0,1,19
10/09/2024,UHL,Bexley,Pathway 0,1,6
10/09/2024,UHL,Bexley,Pathway 3,1,34
10/09/2024,UHL,Greenwich,Pathway 0,1,27
10/09/2024,UHL,Greenwich,Pathway 1,2,101
10/09/2024,UHL,Greenwich,Pathway 3,3,104
10/09/2024,UHL,Lewisham,Pathway 0,6,13
10/09/2024,UHL,Lewisham,Pathway 1,9,187
10/09/2024,UHL,Lewisham,Pathway 2,4,23
10/09/2024,UHL,Lewisham,Pathway 3,17,543
10/09/2024,UHL,Other,Pathway 0,5,61
10/09/2024,UHL,Other,Pathway 1,1,35
10/09/2024,UHL,Other,Pathway 3,3,127
11/09/2024,QEH,Bexley,Pathway 0,3,21
11/09/2024,QEH,Bexley,Pathway 1,7,49
11/09/2024,QEH,Bexley,Pathway 2,9,99
11/09/2024,QEH,Bexley,Pathway 3,4,76
11/09/2024,QEH,Greenwich,Pathway 0,4,11
11/09/2024,QEH,Greenwich,Pathway 1,12,77
11/09/2024,QEH,Greenwich,Pathway 2,4,58
11/09/2024,QEH,Greenwich,Pathway 3,3,67
11/09/2024,QEH,Other,Pathway 1,1,1
11/09/2024,UHL,Bexley,Pathway 0,1,7
11/09/2024,UHL,Bexley,Pathway 3,1,35
11/09/2024,UHL,Greenwich,Pathway 0,1,28
11/09/2024,UHL,Greenwich,Pathway 1,1,56
11/09/2024,UHL,Greenwich,Pathway 3,3,107
11/09/2024,UHL,Lewisham,Pathway 0,6,19
11/09/2024,UHL,Lewisham,Pathway 1,7,177
11/09/2024,UHL,Lewisham,Pathway 2,6,22
11/09/2024,UHL,Lewisham,Pathway 3,16,511
11/09/2024,UHL,Other,Pathway 0,5,66
11/09/2024,UHL,Other,Pathway 1,1,36
11/09/2024,UHL,Other,Pathway 3,4,131
12/09/2024,QEH,Bexley,Pathway 0,3,23
12/09/2024,QEH,Bexley,Pathway 1,6,58
12/09/2024,QEH,Bexley,Pathway 2,5,35
12/09/2024,QEH,Bexley,Pathway 3,5,81
12/09/2024,QEH,Greenwich,Pathway 0,5,16
12/09/2024,QEH,Greenwich,Pathway 1,13,91
12/09/2024,QEH,Greenwich,Pathway 2,6,64
12/09/2024,QEH,Greenwich,Pathway 3,3,70
12/09/2024,QEH,Other,Pathway 1,1,2
12/09/2024,UHL,Bexley,Pathway 1,2,9
12/09/2024,UHL,Bexley,Pathway 3,1,36
12/09/2024,UHL,Greenwich,Pathway 0,1,57
12/09/2024,UHL,Greenwich,Pathway 1,2,35
12/09/2024,UHL,Greenwich,Pathway 2,1,1
12/09/2024,UHL,Greenwich,Pathway 3,2,86
12/09/2024,UHL,Lewisham,Pathway 0,6,23
12/09/2024,UHL,Lewisham,Pathway 1,8,194
12/09/2024,UHL,Lewisham,Pathway 2,6,43
12/09/2024,UHL,Lewisham,Pathway 3,18,558
12/09/2024,UHL,Other,Pathway 0,3,31
12/09/2024,UHL,Other,Pathway 1,2,53
12/09/2024,UHL,Other,Pathway 3,5,136
13/09/2024,QEH,Bexley,Pathway 0,4,26
13/09/2024,QEH,Bexley,Pathway 1,4,34
13/09/2024,QEH,Bexley,Pathway 2,6,41
13/09/2024,QEH,Bexley,Pathway 3,6,103
13/09/2024,QEH,Greenwich,Pathway 0,5,18
13/09/2024,QEH,Greenwich,Pathway 1,9,106
13/09/2024,QEH,Greenwich,Pathway 2,4,66
13/09/2024,QEH,Greenwich,Pathway 3,3,99
13/09/2024,QEH,Other,Pathway 0,1,20
13/09/2024,QEH,Other,Pathway 1,1,3
13/09/2024,UHL,Bexley,Pathway 1,2,11
13/09/2024,UHL,Bexley,Pathway 3,1,37
13/09/2024,UHL,Greenwich,Pathway 0,1,58
13/09/2024,UHL,Greenwich,Pathway 1,2,37
13/09/2024,UHL,Greenwich,Pathway 2,1,2
13/09/2024,UHL,Greenwich,Pathway 3,2,88
13/09/2024,UHL,Lewisham,Pathway 0,6,29
13/09/2024,UHL,Lewisham,Pathway 1,8,200
13/09/2024,UHL,Lewisham,Pathway 2,5,47
13/09/2024,UHL,Lewisham,Pathway 3,17,560
13/09/2024,UHL,Other,Pathway 0,4,35
13/09/2024,UHL,Other,Pathway 1,2,55
13/09/2024,UHL,Other,Pathway 3,5,141
14/09/2024,QEH,Bexley,Pathway 0,4,30
14/09/2024,QEH,Bexley,Pathway 1,3,36
14/09/2024,QEH,Bexley,Pathway 2,6,47
14/09/2024,QEH,Bexley,Pathway 3,6,109
14/09/2024,QEH,Greenwich,Pathway 0,4,19
14/09/2024,QEH,Greenwich,Pathway 1,9,115
14/09/2024,QEH,Greenwich,Pathway 2,4,70
14/09/2024,QEH,Greenwich,Pathway 3,3,102
14/09/2024,QEH,Other,Pathway 0,1,21
14/09/2024,QEH,Other,Pathway 1,1,4
14/09/2024,UHL,Bexley,Pathway 1,2,13
14/09/2024,UHL,Bexley,Pathway 3,1,38
14/09/2024,UHL,Greenwich,Pathway 0,1,59
